,@_fa,load-date,link,dc:identifier,prism:url,dc:title,dc:creator,prism:publicationName,prism:volume,prism:coverDate,prism:startingPage,prism:doi,openaccess,pii,authors,prism:endingPage
11,true,2019-12-04T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1071581919301454'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1071581919301454?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ijhcs.2019.102379,https://api.elsevier.com/content/article/pii/S1071581919301454,Pursuing pleasance: Interrogating energy-intensive visions for the smart home,Yolande Strengers,International Journal of Human-Computer Studies,136,2020-04-30,102379,10.1016/j.ijhcs.2019.102379,False,S1071581919301454,"{'author': [{'$': 'Yolande Strengers'}, {'$': 'Mike Hazas'}, {'$': 'Mikael B. Skov'}]}",
12,true,2021-11-20T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0306261921014586'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0306261921014586?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.apenergy.2021.118187,https://api.elsevier.com/content/article/pii/S0306261921014586,Revenue opportunities by integrating combined vehicle-to-home and vehicle-to-grid applications in smart homes,Timo Kern,Applied Energy,,2021-11-20,118187,10.1016/j.apenergy.2021.118187,True,S0306261921014586,"{'author': [{'$': 'Timo Kern'}, {'$': 'Patrick Dossow'}, {'$': 'Elena Morlock'}]}",
13,true,2021-01-03T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S221478532038977X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S221478532038977X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.matpr.2020.11.359,https://api.elsevier.com/content/article/pii/S221478532038977X,Smart governance of home through IoT,J. Rajasekhar,Materials Today: Proceedings,,2021-01-03,,10.1016/j.matpr.2020.11.359,False,S221478532038977X,"{'author': [{'$': 'J. Rajasekhar'}, {'$': 'M. Trinath Basu'}, {'$': 'N. S. S. Sowjanya'}]}",
14,true,2020-05-21T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2214629620301316'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2214629620301316?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.erss.2020.101555,https://api.elsevier.com/content/article/pii/S2214629620301316,"Of impacts, agents, and functions: An interdisciplinary meta-review of smart home energy management systems research",Claire McIlvennie,Energy Research & Social Science,68,2020-10-31,101555,10.1016/j.erss.2020.101555,False,S2214629620301316,"{'author': [{'$': 'Claire McIlvennie'}, {'$': 'Angela Sanguinetti'}, {'$': 'Marco Pritoni'}]}",
15,true,2021-09-30T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0360544221024622'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0360544221024622?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.energy.2021.122214,https://api.elsevier.com/content/article/pii/S0360544221024622,A multi-objective optimization framework for integrated electricity and natural gas networks considering smart homes in downward under uncertainties,Amir Abbas Safaie,Energy,239,2022-01-15,122214,10.1016/j.energy.2021.122214,False,S0360544221024622,"{'author': [{'$': 'Amir Abbas Safaie'}, {'$': 'Mohsen Alizadeh Bidgoli'}, {'$': 'Saeid Javadi'}]}",
16,true,2021-07-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2542660521000755'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2542660521000755?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.iot.2021.100431,https://api.elsevier.com/content/article/pii/S2542660521000755,Evaluation of end user requirements for Smart Home applications and services based on a decision support system,Dede Georgia,Internet of Things,16,2021-12-31,100431,10.1016/j.iot.2021.100431,False,S2542660521000755,"{'author': [{'$': 'Dede Georgia'}, {'$': 'Filiopoulou Evangelia'}, {'$': 'Kamalakis Thomas'}]}",
17,true,2020-06-28T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2352710219329079'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2352710219329079?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jobe.2020.101601,https://api.elsevier.com/content/article/pii/S2352710219329079,Trainingless multi-objective evolutionary computing-based nonintrusive load monitoring: Part of smart-home energy management for demand-side management,Yu-Hsiu Lin,Journal of Building Engineering,33,2021-01-31,101601,10.1016/j.jobe.2020.101601,False,S2352710219329079,{'author': 'Yu-Hsiu Lin'},
18,true,2021-05-21T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2214629621001985'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2214629621001985?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.erss.2021.102105,https://api.elsevier.com/content/article/pii/S2214629621001985,"Controllable, frightening, or fun? Exploring the gendered dynamics of smart home technology preferences in the United Kingdom",D. D. Furszyfer Del Rio,Energy Research & Social Science,77,2021-07-31,102105,10.1016/j.erss.2021.102105,False,S2214629621001985,"{'author': [{'$': 'D. D. Furszyfer Del Rio'}, {'$': 'B. K. Sovacool'}, {'$': 'M. Martiskainen'}]}",
19,true,2021-03-30T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0959652621011276'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0959652621011276?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jclepro.2021.126908,https://api.elsevier.com/content/article/pii/S0959652621011276,Smart home and internet of things: A bibliometric study,Wonyoung Choi,Journal of Cleaner Production,301,2021-06-10,126908,10.1016/j.jclepro.2021.126908,False,S0959652621011276,"{'author': [{'$': 'Wonyoung Choi'}, {'$': 'Jisu Kim'}, {'$': 'Eunil Park'}]}",
20,true,2021-06-18T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2352710221006860'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2352710221006860?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jobe.2021.102828,https://api.elsevier.com/content/article/pii/S2352710221006860,A real-time automated scheduling algorithm with PV integration for smart home prosumers,Swati Sharda,Journal of Building Engineering,44,2021-12-31,102828,10.1016/j.jobe.2021.102828,False,S2352710221006860,"{'author': [{'$': 'Swati Sharda'}, {'$': 'Kapil Sharma'}, {'$': 'Mukhtiar Singh'}]}",
21,true,2020-06-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0301421520303669'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0301421520303669?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.enpol.2020.111631,https://api.elsevier.com/content/article/pii/S0301421520303669,Critically reviewing smart home technology applications and business models in Europe,Dylan D. Furszyfer Del Rio,Energy Policy,144,2020-09-30,111631,10.1016/j.enpol.2020.111631,False,S0301421520303669,"{'author': [{'$': 'Dylan D. Furszyfer Del Rio'}, {'$': 'Benjamin K. Sovacool'}, {'$': 'Karen E. Makuch'}]}",
22,true,2021-06-20T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2090447921002641'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2090447921002641?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.asej.2021.05.027,https://api.elsevier.com/content/article/pii/S2090447921002641,Flexible smart home design: Case study to design future smart home prototypes,Raz Kamaran Radha,Ain Shams Engineering Journal,,2021-06-20,,10.1016/j.asej.2021.05.027,True,S2090447921002641,{'author': 'Raz Kamaran Radha'},
23,true,2021-07-20T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0160791X21001585'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0160791X21001585?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.techsoc.2021.101683,https://api.elsevier.com/content/article/pii/S0160791X21001585,Prohibitive factors to the acceptance of Internet of Things (IoT) technology in society: A smart-home context using a resistive modelling approach,Debajyoti Pal,Technology in Society,66,2021-08-31,101683,10.1016/j.techsoc.2021.101683,False,S0160791X21001585,"{'author': [{'$': 'Debajyoti Pal'}, {'$': 'Xiangmin Zhang'}, {'$': 'Saeed Siyal'}]}",
24,true,2020-05-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0306457320300662'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0306457320300662?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ipm.2020.102256,https://api.elsevier.com/content/article/pii/S0306457320300662,Smart home energy strategy based on human behaviour patterns for transformative computing,Hoon Ko,Information Processing & Management,57,2020-09-30,102256,10.1016/j.ipm.2020.102256,False,S0306457320300662,"{'author': [{'$': 'Hoon Ko'}, {'$': 'Jong Hyuk Kim'}, {'$': 'Pankoo Kim'}]}",
0,true,2020-11-10T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S221462962030356X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S221462962030356X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.erss.2020.101781,https://api.elsevier.com/content/article/pii/S221462962030356X,Dirty dishes or dirty laundry? Comparing two methods for quantifying American consumers' preferences for load management in a smart home,Patricia A. Aloise-Young,Energy Research & Social Science,71,2021-01-31,101781,10.1016/j.erss.2020.101781,False,S221462962030356X,"{'author': [{'$': 'Patricia A. Aloise-Young'}, {'$': 'Salvador Lurbe'}, {'$': 'Dane Christensen'}]}",
1,true,2021-09-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0040162521005801'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0040162521005801?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.techfore.2021.121147,https://api.elsevier.com/content/article/pii/S0040162521005801,Ecological determinants of smart home ecosystems: A coopetition framework,Elisabeth Struckell,Technological Forecasting and Social Change,173,2021-12-31,121147,10.1016/j.techfore.2021.121147,True,S0040162521005801,"{'author': [{'$': 'Elisabeth Struckell'}, {'$': 'Divesh Ojha'}, {'$': 'Amandeep Dhir'}]}",
2,true,2019-10-04T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2352710219310071'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2352710219310071?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jobe.2019.100976,https://api.elsevier.com/content/article/pii/S2352710219310071,"A collaborative energy management among plug-in electric vehicle, smart homes and neighbors’ interaction for residential power load profile smoothing",Siwar Khemakhem,Journal of Building Engineering,27,2020-01-31,100976,10.1016/j.jobe.2019.100976,False,S2352710219310071,"{'author': [{'$': 'Siwar Khemakhem'}, {'$': 'Mouna Rekik'}, {'$': 'Lotfi Krichen'}]}",
3,true,2020-09-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2352484720312890'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2352484720312890?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.egyr.2020.09.001,https://api.elsevier.com/content/article/pii/S2352484720312890,Home energy management in smart households: Optimal appliance scheduling model with photovoltaic energy storage system,Qing Lu,Energy Reports,6,2020-11-30,2450,10.1016/j.egyr.2020.09.001,True,S2352484720312890,"{'author': [{'$': 'Qing Lu'}, {'$': 'Zhixin Zhang'}, {'$': 'Shuaikang Lü'}]}",2462
4,true,2020-03-20T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0360835220301595'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0360835220301595?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.cie.2020.106425,https://api.elsevier.com/content/article/pii/S0360835220301595,Smart home energy management using hybrid robust-stochastic optimization,Alireza Akbari-Dibavar,Computers & Industrial Engineering,143,2020-05-31,106425,10.1016/j.cie.2020.106425,False,S0360835220301595,"{'author': [{'$': 'Alireza Akbari-Dibavar'}, {'$': 'Sayyad Nojavan'}, {'$': 'Kazem Zare'}]}",
5,true,2021-07-29T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0267364921000157'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0267364921000157?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.clsr.2021.105542,https://api.elsevier.com/content/article/pii/S0267364921000157,Defence against the dark artefacts: Smart home cybercrimes and cybersecurity standards,Stanislaw Piasecki,Computer Law & Security Review,42,2021-09-30,105542,10.1016/j.clsr.2021.105542,True,S0267364921000157,"{'author': [{'$': 'Stanislaw Piasecki'}, {'$': 'Lachlan Urquhart'}, {'$': 'Professor Derek McAuley'}]}",
6,true,2021-06-10T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1877050921010905'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1877050921010905?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.procs.2021.05.010,https://api.elsevier.com/content/article/pii/S1877050921010905,Smart Home Research Themes: An Analysis and Taxonomy,Joanna F. DeFranco,Procedia Computer Science,185,2021-12-31,91,10.1016/j.procs.2021.05.010,True,S1877050921010905,"{'author': [{'$': 'Joanna F. DeFranco'}, {'$': 'Mohamad Kassab'}]}",100
7,true,2021-07-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0306261921007431'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0306261921007431?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.apenergy.2021.117335,https://api.elsevier.com/content/article/pii/S0306261921007431,Towards healthy and cost-effective indoor environment management in smart homes: A deep reinforcement learning approach,Ting Yang,Applied Energy,300,2021-10-15,117335,10.1016/j.apenergy.2021.117335,False,S0306261921007431,"{'author': [{'$': 'Ting Yang'}, {'$': 'Liyuan Zhao'}, {'$': 'Albert Y. Zomaya'}]}",
8,true,2021-06-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0306261921005936'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0306261921005936?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.apenergy.2021.117159,https://api.elsevier.com/content/article/pii/S0306261921005936,An integrated smart home energy management model based on a pyramid taxonomy for residential houses with photovoltaic-battery systems,Zhuang Zheng,Applied Energy,298,2021-09-15,117159,10.1016/j.apenergy.2021.117159,False,S0306261921005936,"{'author': [{'$': 'Zhuang Zheng'}, {'$': 'Zhankun Sun'}, {'$': 'Xiaowei Luo'}]}",
9,true,2020-08-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2210670720306557'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2210670720306557?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.scs.2020.102434,https://api.elsevier.com/content/article/pii/S2210670720306557,Sustainable adoption of smart homes from the Sub-Saharan African perspective,Nathan Tetteh,Sustainable Cities and Society,63,2020-12-31,102434,10.1016/j.scs.2020.102434,False,S2210670720306557,"{'author': [{'$': 'Nathan Tetteh'}, {'$': 'Owusu Amponsah'}]}",
10,true,2021-01-24T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0306457320309717'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0306457320309717?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ipm.2020.102482,https://api.elsevier.com/content/article/pii/S0306457320309717,Customized blockchain-based architecture for secure smart home for lightweight IoT,Meryem Ammi,Information Processing & Management,58,2021-05-31,102482,10.1016/j.ipm.2020.102482,False,S0306457320309717,"{'author': [{'$': 'Meryem Ammi'}, {'$': 'Shatha Alarabi'}, {'$': 'Elhadj Benkhelifa'}]}",
11,true,2018-12-04T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2214629618306479'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2214629618306479?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.erss.2018.11.019,https://api.elsevier.com/content/article/pii/S2214629618306479,Robotic vacuum cleaners save energy? Raising cleanliness conventions and energy demand in Australian households with smart home technologies,Larissa Nicholls,Energy Research & Social Science,50,2019-04-30,73,10.1016/j.erss.2018.11.019,False,S2214629618306479,"{'author': [{'$': 'Larissa Nicholls'}, {'$': 'Yolande Strengers'}]}",81
12,true,2020-01-10T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2211285520300124'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2211285520300124?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.nanoen.2020.104456,https://api.elsevier.com/content/article/pii/S2211285520300124,Self-powered control interface based on Gray code with hybrid triboelectric and photovoltaics energy harvesting for IoT smart home and access control applications,Chunkai Qiu,Nano Energy,70,2020-04-30,104456,10.1016/j.nanoen.2020.104456,False,S2211285520300124,"{'author': [{'$': 'Chunkai Qiu'}, {'$': 'Fan Wu'}, {'$': 'Mehmet Rasit Yuce'}]}",
13,true,2019-12-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0140366419313416'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0140366419313416?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.comcom.2019.12.020,https://api.elsevier.com/content/article/pii/S0140366419313416,Prediction of thermal energy inside smart homes using IoT and classifier ensemble techniques,Hong Xu,Computer Communications,151,2020-02-01,581,10.1016/j.comcom.2019.12.020,False,S0140366419313416,"{'author': [{'$': 'Hong Xu'}, {'$': 'Yuan He'}, {'$': 'Qiongmei Xu'}]}",589
14,true,2021-09-25T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2210670721006454'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2210670721006454?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.scs.2021.103371,https://api.elsevier.com/content/article/pii/S2210670721006454,Towards sustainable smart cities: A secure and scalable trading system for residential homes using blockchain and artificial intelligence,Omaji Samuel,Sustainable Cities and Society,76,2022-01-31,103371,10.1016/j.scs.2021.103371,False,S2210670721006454,"{'author': [{'$': 'Omaji Samuel'}, {'$': 'Nadeem Javaid'}, {'$': 'Neeraj Kumar'}]}",
