,@_fa,load-date,link,dc:identifier,prism:url,dc:title,dc:creator,prism:publicationName,prism:volume,prism:coverDate,prism:startingPage,prism:doi,openaccess,pii,authors,prism:endingPage
10,true,2020-10-30T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128153000000022'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128153000000022?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-815300-0.00002-2,https://api.elsevier.com/content/article/pii/B9780128153000000022,Chapter 2: DECIPHERING smart city citizenship: Techno-politics of data and urban co-operative platforms,Igor Calzada,Smart City Citizenship,,2021-12-31,37,10.1016/B978-0-12-815300-0.00002-2,False,B9780128153000000022,{'author': 'Igor Calzada'},77
11,true,2018-06-23T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0360132318303834'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0360132318303834?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.buildenv.2018.06.040,https://api.elsevier.com/content/article/pii/S0360132318303834,ALOS: Automatic learning of an occupancy schedule based on a new prediction model for a smart heating management system,Amel Nacer,Building and Environment,142,2018-09-30,484,10.1016/j.buildenv.2018.06.040,False,S0360132318303834,"{'author': [{'$': 'Amel Nacer'}, {'$': 'Bruno Marhic'}, {'$': 'Jean-baptiste Masson'}]}",501
12,true,2018-12-01T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0306261918317999'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0306261918317999?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.apenergy.2018.11.083,https://api.elsevier.com/content/article/pii/S0306261918317999,"Developing incentive demand response with commercial energy management system (<ce:italic>CEMS</ce:italic>) based on diffusion model, smart meters and new communication protocol",M. M. Eissa,Applied Energy,236,2019-02-15,273,10.1016/j.apenergy.2018.11.083,False,S0306261918317999,{'author': 'M. M. Eissa'},292
13,true,2019-11-12T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0736584518306240'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0736584518306240?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.rcim.2019.101887,https://api.elsevier.com/content/article/pii/S0736584518306240,Deep learning-based smart task assistance in wearable augmented reality,Kyeong-Beom Park,Robotics and Computer-Integrated Manufacturing,63,2020-06-30,101887,10.1016/j.rcim.2019.101887,False,S0736584518306240,"{'author': [{'$': 'Kyeong-Beom Park'}, {'$': 'Minseok Kim'}, {'$': 'Jae Yeol Lee'}]}",
14,true,2021-04-30T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780323851510000014'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780323851510000014?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-323-85151-0.00001-4,https://api.elsevier.com/content/article/pii/B9780323851510000014,Chapter 1: Sustainable development goals (SDGs) in the smart city: A tool or an approach? (An introduction),Anna Visvizi,Smart Cities and the un SDGs,,2021-12-31,1,10.1016/B978-0-323-85151-0.00001-4,False,B9780323851510000014,"{'author': [{'$': 'Anna Visvizi'}, {'$': 'Raquel Pérez del Hoyo'}]}",11
15,true,2019-08-21T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0022073619304650'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0022073619304650?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jelectrocard.2019.08.015,https://api.elsevier.com/content/article/pii/S0022073619304650,Electrode placement in electrocardiography smart garments: A review,Azadeh Soroudi,Journal of Electrocardiology,57,2019-12-31,27,10.1016/j.jelectrocard.2019.08.015,False,S0022073619304650,"{'author': [{'$': 'Azadeh Soroudi'}, {'$': 'Niina Hernández'}, {'$': 'Vincent Nierstrasz'}]}",30
16,true,2020-10-30T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128153000099871'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128153000099871?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-815300-0.09987-1,https://api.elsevier.com/content/article/pii/B9780128153000099871,Epilogue. RESETTING smart city citizenship: Amidst the post-COVID-19 hyperconnected-virialised societies,Igor Calzada,Smart City Citizenship,,2021-12-31,235,10.1016/B978-0-12-815300-0.09987-1,False,B9780128153000099871,{'author': 'Igor Calzada'},244
17,true,2015-02-13T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1364032115000568'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1364032115000568?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.rser.2015.01.046,https://api.elsevier.com/content/article/pii/S1364032115000568,Home energy management systems: A review of modelling and complexity,Marc Beaudin,Renewable and Sustainable Energy Reviews,45,2015-05-31,318,10.1016/j.rser.2015.01.046,False,S1364032115000568,"{'author': [{'$': 'Marc Beaudin'}, {'$': 'Hamidreza Zareipour'}]}",335
18,true,2021-01-29T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128199619000141'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128199619000141?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-819961-9.00014-1,https://api.elsevier.com/content/article/pii/B9780128199619000141,Chapter Sixteen: Smart polymer composites for wood protection,Awang Ahmad Sallehin Awang Husaini,Smart Polymer Nanocomposites,,2021-12-31,377,10.1016/B978-0-12-819961-9.00014-1,False,B9780128199619000141,"{'author': [{'$': 'Awang Ahmad Sallehin Awang Husaini'}, {'$': 'Ngieng Ngui Sing'}, {'$': 'Ho Wei Seng'}]}",397
19,true,2021-01-07T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2214785320390635'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2214785320390635?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.matpr.2020.10.995,https://api.elsevier.com/content/article/pii/S2214785320390635,Smart indoor navigation and proximity advertising with android application using BLE technology,Merlin Samuel,Materials Today: Proceedings,43,2021-12-31,3799,10.1016/j.matpr.2020.10.995,False,S2214785320390635,"{'author': [{'$': 'Merlin Samuel'}, {'$': 'Noufal Nazeem'}, {'$': 'P. Careena'}]}",3803
20,true,2021-02-10T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2212827121001001'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2212827121001001?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.procir.2021.01.073,https://api.elsevier.com/content/article/pii/S2212827121001001,Wasting less food: smart mass customisation of food provision,Elliot Woolley,Procedia CIRP,96,2021-12-31,189,10.1016/j.procir.2021.01.073,True,S2212827121001001,"{'author': [{'$': 'Elliot Woolley'}, {'$': 'Aicha Jellil'}, {'$': 'Alessandro Simeone'}]}",194
21,true,2017-05-20T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0306261917306098'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0306261917306098?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.apenergy.2017.05.099,https://api.elsevier.com/content/article/pii/S0306261917306098,Investigation of demand response potentials of residential air conditioners in smart grids using grey-box room thermal model,Maomao Hu,Applied Energy,207,2017-12-01,324,10.1016/j.apenergy.2017.05.099,False,S0306261917306098,"{'author': [{'$': 'Maomao Hu'}, {'$': 'Fu Xiao'}, {'$': 'Lingshi Wang'}]}",335
22,true,2018-04-13T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0167404818302803'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0167404818302803?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.cose.2018.03.011,https://api.elsevier.com/content/article/pii/S0167404818302803,A review of standards with cybersecurity requirements for smart grid,Rafał Leszczyna,Computers & Security,77,2018-08-31,262,10.1016/j.cose.2018.03.011,False,S0167404818302803,{'author': 'Rafał Leszczyna'},276
23,true,2020-10-20T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1748013220301754'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1748013220301754?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.nantod.2020.101006,https://api.elsevier.com/content/article/pii/S1748013220301754,"Strategies and materials of ""SMART"" non-viral vectors: Overcoming the barriers for brain gene therapy",Yan Li,Nano Today,35,2020-12-31,101006,10.1016/j.nantod.2020.101006,False,S1748013220301754,"{'author': [{'$': 'Yan Li'}, {'$': 'Linying Liu'}, {'$': 'Xin Zhang'}]}",
24,true,2018-08-03T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128142950000113'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128142950000113?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-814295-0.00011-3,https://api.elsevier.com/content/article/pii/B9780128142950000113,11: Future of Transportation Cyber-Physical Systems – Smart Cities/Regions,Kakan Dey,Transportation Cyber-Physical Systems,,2018-12-31,267,10.1016/B978-0-12-814295-0.00011-3,False,B9780128142950000113,"{'author': [{'$': 'Kakan Dey'}, {'$': 'Ryan Fries'}, {'$': 'Shofiq Ahmed'}]}",307
0,true,2020-10-20T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1748013220301754'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1748013220301754?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.nantod.2020.101006,https://api.elsevier.com/content/article/pii/S1748013220301754,"Strategies and materials of ""SMART"" non-viral vectors: Overcoming the barriers for brain gene therapy",Yan Li,Nano Today,35,2020-12-31,101006,10.1016/j.nantod.2020.101006,False,S1748013220301754,"{'author': [{'$': 'Yan Li'}, {'$': 'Linying Liu'}, {'$': 'Xin Zhang'}]}",
1,true,2019-07-16T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2214140517300166'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2214140517300166?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jth.2019.100584,https://api.elsevier.com/content/article/pii/S2214140517300166,"Are all transit stations equal and equitable? Calculating sustainability, livability, health, & equity performance of smart growth & transit-oriented-development (TOD)",Bruce S. Appleyard,Journal of Transport & Health,14,2019-09-30,100584,10.1016/j.jth.2019.100584,False,S2214140517300166,"{'author': [{'$': 'Bruce S. Appleyard'}, {'$': 'Alexander R. Frost'}, {'$': 'Christopher Allen'}]}",
2,true,2021-06-11T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128233580000265'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128233580000265?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-823358-0.00026-5,https://api.elsevier.com/content/article/pii/B9780128233580000265,Chapter 24: Humidity nanosensors for smart manufacturing,Gautam M. Patel,Nanosensors for Smart Manufacturing,,2021-12-31,555,10.1016/B978-0-12-823358-0.00026-5,False,B9780128233580000265,"{'author': [{'$': 'Gautam M. Patel'}, {'$': 'Vraj R. Shah'}, {'$': 'Pradeep T. Deota'}]}",580
3,true,2018-05-07T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0045790617313423'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0045790617313423?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.compeleceng.2018.01.015,https://api.elsevier.com/content/article/pii/S0045790617313423,Cyber-security in smart grid: Survey and challenges,Zakaria El Mrabet,Computers & Electrical Engineering,67,2018-04-30,469,10.1016/j.compeleceng.2018.01.015,False,S0045790617313423,"{'author': [{'$': 'Zakaria El Mrabet'}, {'$': 'Naima Kaabouch'}, {'$': 'Hamid El Ghazi'}]}",482
4,true,2015-08-15T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1389128615002509'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1389128615002509?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.comnet.2015.08.001,https://api.elsevier.com/content/article/pii/S1389128615002509,<ce:italic>AFAR</ce:italic>: A robust and delay-constrained communication framework for smart grid applications,Kangho Kim,Computer Networks,91,2015-11-14,1,10.1016/j.comnet.2015.08.001,False,S1389128615002509,"{'author': [{'$': 'Kangho Kim'}, {'$': 'Hwantae Kim'}, {'$': 'Hwangnam Kim'}]}",25
5,true,2020-01-08T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2210670720300044'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2210670720300044?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.scs.2020.102017,https://api.elsevier.com/content/article/pii/S2210670720300044,Cyber-Physical technologies in freight operations and sustainability: A case study of smart GPS technology in trucking,Amirhassan Kermanshah,Sustainable Cities and Society,55,2020-04-30,102017,10.1016/j.scs.2020.102017,False,S2210670720300044,"{'author': [{'$': 'Amirhassan Kermanshah'}, {'$': 'Hiba Baroud'}, {'$': 'Mark Abkowitz'}]}",
6,true,2018-06-18T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2214629618305899'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2214629618305899?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.erss.2018.06.005,https://api.elsevier.com/content/article/pii/S2214629618305899,Rethinking the privacy of the smart grid: What your smart meter data can reveal about your household in Ireland,Rouzbeh Razavi,Energy Research & Social Science,44,2018-10-31,312,10.1016/j.erss.2018.06.005,False,S2214629618305899,"{'author': [{'$': 'Rouzbeh Razavi'}, {'$': 'Amin Gharipour'}]}",323
7,true,2021-10-01T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128211229000051'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128211229000051?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-821122-9.00005-1,https://api.elsevier.com/content/article/pii/B9780128211229000051,Chapter 1: From smart city to data-driven city,Didier Grimaldi,Implementing Data-Driven Strategies in Smart Cities,,2022-12-31,1,10.1016/B978-0-12-821122-9.00005-1,False,B9780128211229000051,"{'author': [{'$': 'Didier Grimaldi'}, {'$': 'Kristi Shalla'}, {'$': 'Carlos Carrasco-Farré'}]}",45
8,true,2018-11-09T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0167739X18307301'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0167739X18307301?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.future.2018.10.026,https://api.elsevier.com/content/article/pii/S0167739X18307301,Design and evaluation of a scalable smart city software platform with large-scale simulations,Arthur de M. Del Esposte,Future Generation Computer Systems,93,2019-04-30,427,10.1016/j.future.2018.10.026,False,S0167739X18307301,"{'author': [{'$': 'Arthur de M. Del Esposte'}, {'$': 'Eduardo F. Z. Santana'}, {'$': 'Fabio Kon'}]}",441
9,true,2019-02-01T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2210537918303457'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2210537918303457?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.suscom.2019.01.013,https://api.elsevier.com/content/article/pii/S2210537918303457,Intelligent context-awareness system for energy efficiency in smart building based on ontology,Houssem Eddine Degha,Sustainable Computing: Informatics and Systems,21,2019-03-31,212,10.1016/j.suscom.2019.01.013,False,S2210537918303457,"{'author': [{'$': 'Houssem Eddine Degha'}, {'$': 'Fatima Zohra Laallam'}, {'$': 'Bachir Said'}]}",233
10,true,2018-05-10T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1874548217301105'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1874548217301105?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ijcip.2018.04.005,https://api.elsevier.com/content/article/pii/S1874548217301105,Lightweight privacy-preserving data aggregation scheme for smart grid metering infrastructure protection,Ulas Baran Baloglu,International Journal of Critical Infrastructure Protection,22,2018-09-30,16,10.1016/j.ijcip.2018.04.005,False,S1874548217301105,"{'author': [{'$': 'Ulas Baran Baloglu'}, {'$': 'Yakup Demir'}]}",24
